id,text,truncated,retweet_count,favorite_count,user_screen_name,user_created_at,lang,rt_user_id,rt_user_screen_name,rt_user_name,rt_status_created_at,rt_retweet_count,rt_favorite_count,hashtags,resource_urls,group,stance,pyemotion,pysentimiento,user_id_tweets_count,created_at,objectives_text,is_rt
1589768573756768256,RT @RubenPinzonHdez: Contundente intervención de @petrogustavo en la #COP27 💪👏👏 👏@wiacarni @LAPacifiKA @Analist56181232 @IvonneMilenaGo @DI…,False,101,0,Econoscar1,2019-08-23T00:09:52+00:00,es,7.066420872787476e+17,RubenPinzonHdez,ર u в é η ᴾᴴ,2022-11-07T17:30:58+00:00,101.0,160.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-07T23:55:39+00:00,,True
1598313768508948485,"RT @TheDammyBalogun: Highlight of my speaking session at the SDG 7 Pavilion at #COP27

Link to full video: https://t.co/axrAtwkVw8

#TDB ht…",False,2,0,Dami_Oguntade,2017-11-29T15:03:02+00:00,en,1.1950456201988874e+18,TheDammyBalogun,Damilola H Balogun (Dammy),2022-12-01T13:50:29+00:00,2.0,5.0,"['COP27', 'TDB']",['https://www.instagram.com/reel/CloGRXwooco/?igshid=MDJmNzVkMjY='],['oldies'],NONE,joy,1,3,2022-12-01T13:51:12+00:00,,True
1590263178604134400,RT @Science_Open: 'Expedition 378 provides material from the South Pacific Ocean in an area critical for high-latitude climate reconstructi…,False,3,0,SO_Research,2014-02-19T14:53:12+00:00,en,1246397209.0,Science_Open,ScienceOpen,2022-11-08T08:45:05+00:00,3.0,5.0,[],[],['oldies'],NONE,others,0,3,2022-11-09T08:41:02+00:00,,True
1590607526575636480,"RT @hackneylad: Latest from #Egypt’s increasingly wild #COP27:

Following dramatic scenes at @sana2’s packed out #FreeAlaa press conference…",False,274,0,londoncaat,2010-04-01T13:51:44+00:00,en,14880200.0,hackneylad,Jack Shenker,2022-11-09T22:03:33+00:00,274.0,280.0,"['EGYPT', 'COP27', 'FREEALAA']",[],['oldies'],NONE,others,0,1,2022-11-10T07:29:21+00:00,,True
1589750377775529985,Fantastic science assembly &amp; workshops lead by our Y6 Science leaders. Thank you  #sciencewizzards #STEMeducation #STEM #Science #creativecurriculum #COP27 https://t.co/czV6LtEtsw,True,0,7,StPetersFarnham,2018-01-30T14:35:14+00:00,en,-1.0,,,,,,"['SCIENCEWIZZARDS', 'STEMEDUCATION']",['https://twitter.com/i/web/status/1589750377775529985'],['oldies'],AGAINST,joy,1,1,2022-11-07T22:43:20+00:00,"[""Reinforce one's own image, presence, ideology, or values.""]",False
1591388361495044097,"RT @Alstom: Don’t miss #TeamAlstom's Cécile Texier, our Vice President of #Sustainability &amp; #CSR, in the roundtable discussion entitled “Wo…",False,3,0,theseee,2009-07-18T07:23:34+00:00,en,258725128.0,Alstom,Alstom,2022-11-11T13:04:34+00:00,3.0,11.0,"['TEAMALSTOM', 'SUSTAINABILITY', 'CSR']",[],['oldies'],NONE,others,1,0,2022-11-12T11:12:06+00:00,,True
1589606934784925696,"RT @WHO: 🫁 The air we breathe. 
🍲 The food we eat. 
🚰 The water we drink. 
🌆 The environment we live in. 
🔥 Climate change &amp; destruction of…",False,765,0,ChatRazavi,2022-10-25T12:11:05+00:00,en,14499829.0,WHO,World Health Organization (WHO),2022-11-06T10:27:37+00:00,765.0,1583.0,[],[],['newbies'],AGAINST,others,0,0,2022-11-07T13:13:21+00:00,,True
1591728607264899072,RT @SadhguruJV: Cover crops - among the most effective ways to protect soil. Congratulations @APZBNF &amp; D. Babu. Most important that this su…,False,1587,0,sridharbabut,2010-11-25T10:19:07+00:00,en,67611162.0,SadhguruJV,Sadhguru,2022-11-13T09:33:13+00:00,1587.0,3388.0,[],[],['oldies'],AGAINST,joy,1,0,2022-11-13T09:44:07+00:00,,True
1590472032856477696,"RT @gaiaamazonas: Frente a esto, la @coicaorg @OPIAC_Amazonia, OrpiaAmazonasVE, @aidesep_org, en alianza con organizaciones de la sociedad…",False,2,0,CarlosS_Col,2012-05-29T01:07:13+00:00,es,214041458.0,gaiaamazonas,Gaia Amazonas,2022-11-09T22:25:44+00:00,2.0,3.0,[],[],['oldies'],NONE,others,0,0,2022-11-09T22:30:56+00:00,,True
1590517704418467840,RT @PresidencialVen: #COP27 | Lizzie enciende la luz de la esperanza en la lucha contra el cambio climático ➡️ https://t.co/RVT43d0JVk http…,False,265,0,claudia60359375,2022-10-22T23:59:40+00:00,es,138901003.0,PresidencialVen,Prensa Presidencial,2022-11-08T17:28:35+00:00,265.0,202.0,['COP27'],['https://bit.ly/3NQ1YQX'],['newbies'],NONE,others,0,0,2022-11-10T01:32:25+00:00,,True
1591347539152113665,"RT @GreensEFA: While #Egypt is hosting #COP27, the country has 60,000 political prisoners.

One of them is #AlaaAbdElFattah, who is on hung…",False,64,0,reinlein,2007-05-14T15:31:53+00:00,en,183622298.0,GreensEFA,Greens/EFA in the EU Parliament 🌍,2022-11-11T10:02:54+00:00,64.0,145.0,"['EGYPT', 'COP27', 'ALAAABDELFATTAH']",[],['oldies'],NONE,others,-1,1,2022-11-12T08:29:53+00:00,,True
1590343630694514688,"RT @OxfamIntermon: 🧮Un milmillonario emite un millón de veces más gases de efecto invernadero que cualquier persona. 
Agravan la crisis cli…",False,9,0,mboschte,2016-03-14T17:35:49+00:00,es,59396498.0,OxfamIntermon,Oxfam Intermón,2022-11-09T12:28:14+00:00,9.0,8.0,[],[],['oldies'],NONE,anger,-1,0,2022-11-09T14:00:43+00:00,,True
1592178600736067585,RT @Luisamneubauer: 🔴 I confronted the US climate envoy John Kerry with the hypocrisy of the United States at #COP27. The oil &amp; gas expansi…,False,301,0,Wawanderlustig,2015-12-15T18:45:18+00:00,en,1068337838.0,Luisamneubauer,Luisa Neubauer,2022-11-14T14:36:59+00:00,301.0,1395.0,['COP27'],[],['oldies'],AGAINST,disgust,-1,0,2022-11-14T15:32:14+00:00,,True
1592724490299256832,"Every citizen should know about this✌️
#COP27",False,0,1,Sharrmaa_ji,2019-04-04T17:50:53+00:00,en,-1.0,,,,,,['COP27'],[],['oldies'],AGAINST,others,0,1,2022-11-16T03:41:24+00:00,[],False
1590099933063163905,"😡🇨🇦👉🔥🌊💀🌪🌍🌎🌏
Stop letting #oilandgas continue to call the shots #Canada.  @RBC is funding the #ClimateCrisis and… https://t.co/JzkGL1L6em",True,0,0,sf_livingston,2018-04-09T20:57:30+00:00,en,-1.0,,,,,,"['OILANDGAS', 'CANADA', 'CLIMATECRISIS']",['https://twitter.com/i/web/status/1590099933063163905'],['oldies'],AGAINST,anger,-1,4,2022-11-08T21:52:21+00:00,"[""Weaken the opponent's image, presence, identity, ideology, or values."", 'Promote social change or activate new policies.']",False
1590748989091381249,"Red - Oil on Wooden Board

I had the great privilege of spending some time with @extinctionrebellion reds this week.

There is a protest for climate justice on Saturday at College Green 

#extinctionrebellion #climatejustice #climateactionnow #cop27 #thiscrisisdemandsaction https://t.co/freZBYPBWv",True,2,0,roshvarosha,2011-08-01T15:59:36+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1590748989091381249'],['oldies'],AGAINST,others,1,1,2022-11-10T16:51:28+00:00,['Promote social change or activate new policies.'],False
1591531264372269061,"RT @WeDontHaveTime: 🟢 LIVE NOW: Tune in for part 2 of our sixth day of broadcast live from the #NaturePositive Pavilion at #COP27 

Full pr…",False,1685,0,GhauriHumayun,2013-10-21T08:09:14+00:00,en,8.002853482615562e+17,WeDontHaveTime,We Don't Have Time,2022-11-12T16:54:13+00:00,1685.0,17010.0,"['NATUREPOSITIVE', 'COP27']",[],['oldies'],AGAINST,others,0,0,2022-11-12T20:39:57+00:00,,True
1592992608972079104,"If you believe it’s ‘morally right’ for the UK to honour its climate pledges @RishiSunak, will you stop the… https://t.co/4gKZ81eab2",True,0,0,AndyDMerry,2010-04-09T11:32:34+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1592992608972079104'],['oldies'],AGAINST,others,0,1,2022-11-16T21:26:49+00:00,['Promote social change or activate new policies.'],False
1595345885449404416,"RT @gulf_intel: 𝗩𝗶𝗲𝘄𝘀 𝗬𝗼𝘂 𝗖𝗮𝗻 𝗨𝘀𝗲: Daily Energy Markets
➡ https://t.co/UXRaqD90Zn

“The underlying profile of China’s economy remains rathe…",False,7,0,MOstwald1,2012-02-18T09:28:07+00:00,en,2260128516.0,gulf_intel,Gulf Intelligence,2022-11-23T09:16:34+00:00,7.0,9.0,[],['https://bit.ly/3ESGsZ8'],['oldies'],NONE,others,-1,0,2022-11-23T09:17:53+00:00,,True
1590034312669585409,"RT @ahmed3zat: ""Alaa is in prison not because of some tweets, but because he makes others believe that a better life is possible""
Sanaa Sei…",False,346,0,1Arabspring2022,2022-10-27T08:18:46+00:00,en,139669094.0,ahmed3zat,Ahmed Ezzat,2022-11-08T10:49:28+00:00,346.0,953.0,[],[],['newbies'],AGAINST,others,0,70,2022-11-08T17:31:36+00:00,,True
1594418625884360706,RT @NickCowern: Bizarre outcome from #COP27. The parties agreed to a loss and damage fund but did not agree to take genuine action to keep…,False,662,0,nic_fri,2015-04-20T21:41:05+00:00,en,1201902595.0,NickCowern,Prof Nick Cowern,2022-11-20T06:00:20+00:00,662.0,1647.0,['COP27'],[],['oldies'],NONE,disgust,-1,0,2022-11-20T19:53:17+00:00,,True
1598544782439370752,"RT @WorldBank: “Achieving universal access to reliable and affordable electricity is not just about electricity, but the potential it creat…",False,15,0,luqman9052,2020-01-04T14:29:55+00:00,en,27860681.0,WorldBank,World Bank,2022-12-02T05:00:00+00:00,15.0,35.0,[],[],['oldies'],AGAINST,others,1,0,2022-12-02T05:09:10+00:00,,True
1589512281263509504,"UK government should urgently press Egypt to release British-Egyptian activist who may have only hours to live #COP27
https://t.co/ajKLpfzJy1",True,0,1,fthirlway,2013-03-19T11:21:28+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1589512281263509504'],['oldies'],AGAINST,others,0,1,2022-11-07T06:57:14+00:00,"[""Delegitimise the opponent's decisions or policies.""]",False
1589665609507561473,RT @CorkTruckDriver: Just got a drop of diesel in #Blarney it’s now as near as no difference €10 for a gallon. People are conditioned into…,False,27,0,murp_annie612,2021-02-13T17:24:41+00:00,en,2521351495.0,CorkTruckDriver,Cork Truck Driver 🇮🇪,2022-11-07T08:40:07+00:00,27.0,170.0,['BLARNEY'],[],['oldies'],NONE,others,-1,0,2022-11-07T17:06:30+00:00,,True
1591060503429775360,The @PwC_UK sustainability team is live from #COP27 again on Monday 14 November at 9:30 to share their experience o… https://t.co/mrXndyChFs,True,0,0,SamClark_17,2020-09-09T13:26:25+00:00,en,-1.0,,,,,,['COP27'],['https://twitter.com/i/web/status/1591060503429775360'],['oldies'],NONE,joy,0,2,2022-11-11T13:29:19+00:00,"[""Reinforce one's own image, presence, ideology, or values.""]",False
1593262407979245574,"RT @MikeHudema: California is requiring all new homes to be built with #solar panels, all public buses to be zero emissions, &amp; building mas…",False,416,0,sonofedd,2012-05-10T20:28:09+00:00,en,15088481.0,MikeHudema,Mike Hudema,2022-11-16T20:22:11+00:00,416.0,1116.0,['SOLAR'],[],['oldies'],NONE,others,0,0,2022-11-17T15:18:54+00:00,,True
1589852843674308609,"RT @CMShehbaz: In my interaction with world leaders on the sidelines of #COP27, I explained the challenges of the post-flood reconstruction…",False,771,0,Imraaniaat,2018-07-30T10:19:57+00:00,en,136932734.0,CMShehbaz,Shehbaz Sharif,2022-11-08T04:49:23+00:00,771.0,3548.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-08T05:30:30+00:00,,True
1589298622180782081,"RT @HannahEDaly: The first @UCC delegation has arrived at #COP27 !

We are here #TogetherForImplementation, representing UCC research on re…",False,22,0,Raffa_Piz,2011-11-19T18:14:43+00:00,en,40710088.0,HannahEDaly,Hannah Daly,2022-11-06T14:58:42+00:00,22.0,219.0,"['COP27', 'TOGETHERFORIMPLEMENTATION']",[],['oldies'],AGAINST,joy,1,6,2022-11-06T16:48:13+00:00,,True
1595772354654707712,"RT @kanwalk277: there is not going to be a planer for us to fight over unless climate crisis is solvedThere

@BBhuttoZardari
@sharjeelinam…",False,14,0,kanwalk277,2022-10-14T14:16:05+00:00,en,1.5809253240444273e+18,kanwalk277,Kanwal Khan,2022-11-21T13:05:18+00:00,14.0,13.0,[],[],['newbies'],AGAINST,others,-1,11,2022-11-24T13:32:32+00:00,,True
1591087464990531584,RT @UniOfSurrey: CO2 from industrial sources accounts for 16% of UK emissions. That’s why @Jin_Xuan_ is working to create a circular econom…,False,6,0,Jin_Xuan_,2012-12-14T11:07:41+00:00,en,19446296.0,UniOfSurrey,University of Surrey,2022-11-11T13:50:54+00:00,6.0,14.0,[],[],['oldies'],AGAINST,others,0,0,2022-11-11T15:16:27+00:00,,True
1589193622872027136,"RT @CarolineLucas: Oliver Dowden's claim that PM is ""personally committed"" to climate action is ludicrous - shamed into going to #COP27, he…",False,2101,0,Sophiemacmac,2010-09-12T12:39:27+00:00,en,80802900.0,CarolineLucas,Caroline Lucas,2022-11-06T09:27:38+00:00,2101.0,6948.0,['COP27'],[],['oldies'],NONE,disgust,-1,0,2022-11-06T09:51:00+00:00,,True
1590475763756978176,RT @luchaalmada: #AlAire Pdte. @NicolasMaduro ofrece balance sobre la #COP27. Sintoniza @VTVcanal8 o nuestro canal en https://t.co/UMWuuupT…,False,30,0,Jesusma26086362,2020-05-20T01:17:51+00:00,es,261292955.0,luchaalmada,Alfred Nazareth,2022-11-09T22:00:59+00:00,30.0,9.0,"['ALAIRE', 'COP27']",[],['oldies'],NONE,others,0,3,2022-11-09T22:45:46+00:00,,True
1589711527191646208,RT @JamesMelville: “Every moment we allow climate change to ravage our planet we will see more human suffering…Because if we do not act tod…,False,601,0,bekindBlondie,2020-07-26T16:23:59+00:00,en,20675681.0,JamesMelville,James Melville,2022-11-07T19:44:02+00:00,601.0,1351.0,[],[],['oldies'],AGAINST,others,-1,0,2022-11-07T20:08:58+00:00,,True
1590011168516890624,"Congratulations to Net Zero Carbon Buildings Commitment signatory @Arup for this announcement.

Collaboration is cr… https://t.co/RgxjKgPKID",True,3,6,WorldGBC,2010-05-23T08:27:57+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1590011168516890624'],['oldies'],NONE,joy,1,32,2022-11-08T15:59:38+00:00,['Legitimise decisions.'],False
1589161534135349250,"RT @UNICEFROSA: Imagine having to live with this frightening possibility.  

Young people, like Yaala from Maldives, are paying the highest…",False,464,0,SinghCuckoo,2018-04-20T05:43:26+00:00,en,1374565094.0,UNICEFROSA,UNICEF South Asia,2022-11-06T05:57:01+00:00,464.0,3475.0,[],[],['oldies'],AGAINST,fear,-1,0,2022-11-06T07:43:29+00:00,,True
1593317946268459014,"RT @ERC_Research: 🌍 #COP27 is coming to an end. 

Interested to know more about young people participating in ERC research on 🌱nature and🌡️…",False,13,0,TCD_NatSci,2014-01-22T11:56:13+00:00,en,467551928.0,ERC_Research,European Research Council (ERC),2022-11-17T10:03:08+00:00,13.0,16.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-17T18:59:35+00:00,,True
1591046997469192194,"RT @DoctoraAzma: 🤍 Dear #COP27, wear white today to demand to #FreeThemAll!
#FreeObada! Obada was detained for the 1st time as a minor in 2…",False,29,0,_Zeynap_,2016-03-06T15:34:49+00:00,en,75036696.0,DoctoraAzma,Asmaa Khairy,2022-11-10T05:46:57+00:00,29.0,44.0,"['COP27', 'FREETHEMALL', 'FREEOBADA']",[],['oldies'],AGAINST,others,0,0,2022-11-11T12:35:39+00:00,,True
1590425224272818176,"RT @NicolasMaduro: La #COP27 ha servido como un espacio para el encuentro y la verdad de los pueblos. Asumamos de una vez por todas, el com…",False,3208,0,ActoresECONOMIA,2013-01-12T14:24:53+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-09T16:30:01+00:00,3208.0,2397.0,['COP27'],[],['oldies'],NONE,anger,-1,0,2022-11-09T19:24:56+00:00,,True
1589701418427957249,RT @DrEliDavid: “Climate change should be seen as the greatest challenge to face man and treated as a much bigger priority in the United Ki…,False,1739,0,ClairinaPaq,2021-10-03T16:44:46+00:00,en,8.012030593596785e+17,DrEliDavid,Dr. Eli David,2022-11-07T18:38:08+00:00,1739.0,5064.0,[],[],['oldies'],AGAINST,others,0,0,2022-11-07T19:28:48+00:00,,True
1589692969015050246,RT @NicolasMaduro: #EnVivo 📹 | Participación de Venezuela en la Mesa de Trabajo de Seguridad Alimentaria de la #COP27. https://t.co/ocExUVM…,False,2890,0,LucesSantoyo,2022-10-05T11:38:53+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-07T13:43:25+00:00,2890.0,2205.0,"['ENVIVO', 'COP27']",[],['newbies'],NONE,others,0,0,2022-11-07T18:55:13+00:00,,True
1592218411131875328,"RT @Xadeejournalist: Pakistan, Ghana and Bangladesh will be among the first recipients of funding from a G7 'Global Shield' initiative #COP…",False,161,0,NaveedabroQau,2014-12-17T20:11:09+00:00,en,286613468.0,Xadeejournalist,Mubashir Zaidi,2022-11-14T12:39:43+00:00,161.0,769.0,[],[],['oldies'],NONE,others,1,0,2022-11-14T18:10:25+00:00,,True
1593342726359089160,"RT @foeireland: With other @SCC_Ireland members we've written to the Head of the Irish COP27 delegation, @EamonRyan. 

👉We've highlighted o…",False,44,0,SustainableSMEs,2009-07-07T12:59:15+00:00,en,221051476.0,foeireland,Friends of the Earth,2022-11-17T10:50:03+00:00,44.0,31.0,[],[],['oldies'],AGAINST,others,0,0,2022-11-17T20:38:03+00:00,,True
1590146663087493120,RT @DiEM_25: The world's elite have arrived at #COP27 on hundreds of private jets to lecture you about climate change. Sponsored by Coca-Co…,False,31802,0,RFKA,2008-09-06T02:16:56+00:00,en,4747973338.0,DiEM_25,DiEM25,2022-11-07T11:13:33+00:00,31802.0,90577.0,['COP27'],[],['oldies'],NONE,disgust,0,0,2022-11-09T00:58:02+00:00,,True
1589983408633286657,"RT @ashoswai: As I have been saying for a long time, Modi has been bluffing the world. #COP27 https://t.co/5Io7DWcyYO",False,447,0,HumanTamilan,2020-06-25T06:32:02+00:00,en,70355674.0,ashoswai,Ashok Swain,2022-11-08T07:09:56+00:00,447.0,1375.0,['COP27'],[],['oldies'],FAVOR,disgust,-1,0,2022-11-08T14:09:19+00:00,,True
1590229591221993472,"RT @Monasosh: Good morning (We hope) 
Our mother is now getting ready to head to Wadi ElNatrun prison to try and get any letter or anything…",False,117,0,enooo_em,2011-08-13T16:14:03+00:00,en,7489012.0,Monasosh,Mona Seif,2022-11-09T05:56:08+00:00,117.0,329.0,[],[],['oldies'],AGAINST,others,0,0,2022-11-09T06:27:34+00:00,,True
1593636252837826560,"RT @KetanJ0: A short thread for you on some truly nasty shenanigans happening at #COP27 #Article6

Basically: fossil players are pushing to…",False,1114,0,TenilleUptown,2008-05-27T01:54:58+00:00,en,420100653.0,KetanJ0,Ketan Joshi,2022-11-18T11:57:30+00:00,1114.0,2640.0,"['COP27', 'ARTICLE6']",[],['oldies'],NONE,others,-1,0,2022-11-18T16:04:25+00:00,,True
1590709575615131650,"As Climate change is a global threat, we need coordinated global action. As we are in ##TeamEurope #United4Climate, H.E. Mrs. Lenka Miháliková shares her views. Use Chargeable batteries to manufacture less batteries &amp; Save the Environment. #EUatCOP27 #COP27 #EUinEgypt",True,1,1,EUinEgypt,2015-06-23T13:54:26+00:00,en,-1.0,,,,,,"['TEAMEUROPE', 'UNITED4CLIMATE']",['https://twitter.com/i/web/status/1590709575615131650'],['oldies'],AGAINST,others,0,30,2022-11-10T14:14:51+00:00,['Promote social change or activate new policies.'],False
1590692085568446464,RT @patienceNabz: On Finance Day at #COP27 I asked Japanese bank @mufgbk_official why they continue to fund fossil fuel projects like the E…,False,723,0,xpaddy01,2009-04-24T10:40:17+00:00,en,1.1894385977342444e+18,patienceNabz,PATIENCE NABUKALU,2022-11-10T04:45:15+00:00,723.0,2053.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-10T13:05:21+00:00,,True
1589602487308148736,"RT @IreneVelezT: Minutos antes de tomar vuelo rumbo a Egipto, para participar en la #COP27 , acompañamos al Presidente @petrogustavo a sanc…",False,574,0,Constan63652023,2018-04-04T14:17:23+00:00,es,1.5424707792201318e+18,IreneVelezT,Irene Vélez-Torres,2022-11-06T00:10:48+00:00,574.0,1892.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-07T12:55:41+00:00,,True
1593180696599990272,RT @MatthewWielicki: Does climate change drive wildfires?  Not according to NASA’s Terra and Aqua satellites. #climate #ClimateCrisis #Clim…,False,34,0,telecomsreg,2010-10-23T13:16:08+00:00,en,1.3243362901590712e+18,MatthewWielicki,Dr. Matthew M. Wielicki,2022-11-17T04:51:05+00:00,34.0,70.0,"['CLIMATE', 'CLIMATECRISIS']",[],['oldies'],NONE,others,0,0,2022-11-17T09:54:12+00:00,,True
1595472684925829165,"RT @ICMM_com: By 2050, nearly 70% of the world’s population will live in cities.

Responsibly sourced metals and minerals are essential to…",False,515,0,NgassaVeronica,2022-06-30T18:42:46+00:00,en,86954819.0,ICMM_com,ICMM,2022-11-17T12:56:21+00:00,515.0,7826.0,[],[],['newbies'],AGAINST,others,0,0,2022-11-23T17:41:45+00:00,,True
1589531416647589889,RT @chebhocine: Egypt’s most significant political thinker @alaa began water strike today to coincide with the state’s greenwashing #COP27.…,False,145,0,Barneyhen,2009-11-26T10:20:21+00:00,en,245976914.0,chebhocine,Hussein A H Omar,2022-11-06T22:49:32+00:00,145.0,205.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-07T08:13:16+00:00,,True
1590099071137902593,"RT @Joyce_Karam: Venezuela’s Maduro goes from being on US wanted list in 2020 ( $15 million reward for his capture), to shaking hands with…",False,7811,0,CharlesH4698921,2022-05-02T19:55:15+00:00,en,42407972.0,Joyce_Karam,Joyce Karam,2022-11-08T21:19:22+00:00,7811.0,17406.0,[],[],['newbies'],FAVOR,others,0,0,2022-11-08T21:48:55+00:00,,True
1589397742920646657,RT @visegrad24: Polish journalist covering the #COP27 UN Climate Summit in Egypt greets Russians in the hotel restaurant with a patriotic U…,False,404,0,marcinarndt,2013-03-29T22:11:11+00:00,en,1.2227733024411484e+18,visegrad24,Visegrád 24,2022-11-06T22:10:21+00:00,404.0,2897.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-06T23:22:06+00:00,,True
1591245927582502914,"RT @PartidoPCC: A propósito de la presencia de #Cuba en la XVII Conferencia de @ONU_es sobre Cambio Climático (#COP27 ), #FidelPorSiempre n…",False,1031,0,OdalysCarbonell,2022-05-01T15:09:52+00:00,es,291238168.0,PartidoPCC,Partido Comunista de Cuba,2022-11-09T13:55:10+00:00,1031.0,1070.0,"['CUBA', 'COP27', 'FIDELPORSIEMPRE']",[],['newbies'],NONE,others,0,0,2022-11-12T01:46:07+00:00,,True
1590226841587322880,RT @Camiloparada: La #COP27 es la cumbre de la hipocresía esponsorizada por una empresa depredadora de agua y fomentadora de la industira p…,False,15,0,SergioMusic21,2021-02-03T03:06:35+00:00,es,45663599.0,Camiloparada,Camilo Parada Ortiz,2022-11-08T15:02:21+00:00,15.0,29.0,['COP27'],[],['oldies'],NONE,anger,-1,0,2022-11-09T06:16:38+00:00,,True
1592225999948742657,"RT @ASPaton: If you are ""Environmentally friendly"" in the Scottish Government, show that you care - Mairi Gougeon, Mairi McAllan, Lorna Sla…",False,3,0,ASPaton,2012-02-24T20:52:02+00:00,en,502126686.0,ASPaton,Andy,2022-11-14T18:21:19+00:00,3.0,7.0,[],[],['oldies'],AGAINST,others,1,46,2022-11-14T18:40:35+00:00,,True
1589663150311632901,RT @NaomiAKlein: 🧵🚨For the duration #COP27 I’ll be doing something different here. This account will be a portal to the Egypt that is curre…,False,1323,0,mmvp2005,2009-06-30T05:32:07+00:00,en,189376144.0,NaomiAKlein,"Naomi Klein ""#COP27 Egypt Unsilenced""",2022-11-07T16:32:37+00:00,1323.0,4283.0,['COP27'],[],['oldies'],AGAINST,disgust,0,0,2022-11-07T16:56:44+00:00,,True
1590984153272823809,RT @Nxoor: Unbelievably proud &amp; grateful to @hossambahgat and @sana2 for their work at #COP27. Publicly discussing human rights in #Egypt h…,False,39,0,v23id,2009-04-01T19:56:28+00:00,en,140053842.0,Nxoor,Nxo - نونو مشاكل,2022-11-11T00:40:44+00:00,39.0,54.0,"['COP27', 'EGYPT']",[],['oldies'],AGAINST,others,1,0,2022-11-11T08:25:55+00:00,,True
1590423295488581632,RT @PresidencialVen: El jefe de Estado venezolano @NicolasMaduro trazó tres temas de interés global durante su intervención en la #COP27…,False,402,0,Brenda99461191,2022-10-03T12:20:33+00:00,es,138901003.0,PresidencialVen,Prensa Presidencial,2022-11-08T23:20:14+00:00,402.0,279.0,['COP27'],[],['newbies'],NONE,others,0,0,2022-11-09T19:17:16+00:00,,True
1594791886056984576,"RT @WeDontHaveTime: 📣✊ Young voices are louder than ever this year at #COP27
Don't miss this panel of 3 young changemakers today at the #Na…",False,6,0,NataliaBerry,2009-06-27T02:56:21+00:00,en,8.002853482615562e+17,WeDontHaveTime,We Don't Have Time,2022-11-09T07:17:00+00:00,6.0,16.0,['COP27'],[],['oldies'],AGAINST,joy,1,0,2022-11-21T20:36:30+00:00,,True
1591466155868409857,"RT @dolphin_angels: #Leaders &amp; #Delegates at #COP27, #cetaceans help mitigate #globalwarming. #Whaling is a #climatecrime. Pls call on Gove…",False,21,0,janischshane,2015-11-30T06:50:24+00:00,en,2803368067.0,dolphin_angels,🐬 Dolphin Angels 🌱 Ⓥ,2022-11-11T23:19:51+00:00,21.0,8.0,"['LEADERS', 'DELEGATES', 'COP27', 'CETACEANS', 'GLOBALWARMING', 'WHALING', 'CLIMATECRIME']",[],['oldies'],AGAINST,others,0,0,2022-11-12T16:21:14+00:00,,True
1592486527904681985,"RT @dhruv_rathee: Coca Cola is the world's biggest plastic polluter.  

And they're sponsoring the #COP27 Climate Summit by United Nations.…",False,5460,0,Deepak61556535,2020-03-02T17:25:09+00:00,en,7.305205737014436e+17,dhruv_rathee,Dhruv Rathee,2022-11-15T10:54:00+00:00,5460.0,38485.0,['COP27'],[],['oldies'],NONE,disgust,-1,0,2022-11-15T11:55:49+00:00,,True
1589910804660617217,RT @LeoHickman: UK prime minister @RishiSunak has just been rushed out of the room by his aides during the middle of the launch for forests…,False,1897,0,mayankjain100,2009-06-04T19:16:38+00:00,en,181912222.0,LeoHickman,Leo Hickman,2022-11-07T15:48:17+00:00,1897.0,4365.0,[],[],['oldies'],NONE,others,0,0,2022-11-08T09:20:49+00:00,,True
1594537820793995267,RT @sharjeelinam: Foreign Minister BBZ is hardworking for Pakistan’s 🇵🇰 success in every forum. He is the first politician who spoke about…,False,2106,0,t_zaitun,2016-10-30T07:00:46+00:00,en,1077509492.0,sharjeelinam,Sharjeel Inam Memon,2022-11-20T10:51:05+00:00,2106.0,1889.0,[],[],['oldies'],NONE,others,1,0,2022-11-21T03:46:56+00:00,,True
1590561759793774592,"RT @BBhuttoZardari: Probably most consequential event as FM has been #COP27 in Egypt. Shaken by #PakistanFloods, worst natural disaster 🇵🇰…",False,2323,0,maliksh37962597,2019-10-14T17:35:50+00:00,en,339040963.0,BBhuttoZardari,BilawalBhuttoZardari,2022-11-09T21:20:36+00:00,2323.0,3617.0,"['COP27', 'PAKISTANFLOODS']",[],['oldies'],NONE,others,-1,0,2022-11-10T04:27:29+00:00,,True
